date,deviceid,window,rpm,angle,temperature,humidity,windspeed,winddirection,power,maintenance
2019-06-30,WindTurbine-6,2019-06-30T16:00:00.000+0000,7.02899,7.84002,25.43635,77.3721,7.27314,W,132.0006827,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:05:00.000+0000,7.03112,7.96893,25.39869,73.9135,7.92489,SW,150.3821188,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:10:00.000+0000,7.4812,7.37175,27.14392,77.4789,7.91153,NW,162.8589993,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:15:00.000+0000,7.02023,7.94287,25.48252,79.9992,7.28948,E,128.0252157,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:20:00.000+0000,7.60198,7.88558,25.06861,76.9159,7.4,E,144.0003233,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:25:00.000+0000,7.29531,7.50209,25.37983,71.6161,7.15865,E,145.3596335,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:30:00.000+0000,7.93931,7.12142,27.22885,74.4744,7.29243,NE,166.2525106,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:35:00.000+0000,7.61938,7.26969,25.29642,76.2355,7.23197,S,143.6048001,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:40:00.000+0000,7.02859,7.03918,26.37497,75.1707,7.02265,E,136.020232,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:45:00.000+0000,7.55723,7.02536,26.60882,78.2702,7.36981,S,148.7095983,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:50:00.000+0000,7.93601,7.21273,26.69398,78.7333,7.93219,E,167.6258865,TRUE
2019-06-30,WindTurbine-6,2019-06-30T16:55:00.000+0000,7.6067,7.40568,26.8571,77.9774,7.33337,NW,150.8971887,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:00:00.000+0000,7.58121,7.53319,25.48614,75.3789,7.826,S,157.5518606,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:05:00.000+0000,7.4914,7.48478,27.36258,72.2857,7.10468,W,158.2351848,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:10:00.000+0000,7.415,7.41683,25.69221,79.0859,7.09637,NE,134.2581645,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:15:00.000+0000,7.8565,7.94005,26.32366,77.14,7.99038,NW,168.2496167,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:20:00.000+0000,7.30559,7.39469,26.91303,74.4351,7.55513,SE,156.7375136,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:25:00.000+0000,7.37687,7.75786,27.87028,72.1521,7.98951,NE,178.8032991,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:30:00.000+0000,7.75565,7.67109,27.49221,73.216,7.81682,W,178.7898518,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:35:00.000+0000,7.36537,7.22208,27.08283,79.9224,7.43792,N,145.8016689,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:40:00.000+0000,7.54104,7.75845,26.98888,78.4968,7.69505,NE,156.6990982,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:45:00.000+0000,7.19002,7.71077,25.65586,74.1543,7.2055,S,140.7781829,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:50:00.000+0000,7.00552,7.18961,25.87924,74.9999,7.9615,SW,151.1530822,TRUE
2019-06-30,WindTurbine-6,2019-06-30T17:55:00.000+0000,7.63022,7.27619,26.24078,76.6361,7.1226,W,146.1537144,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:00:00.000+0000,7.02149,7.4725,26.40582,79.403,7.33989,NE,134.6084977,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:05:00.000+0000,7.36617,7.89844,27.25765,74.5608,7.02933,SE,148.6703686,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:10:00.000+0000,7.37442,7.10234,25.79284,75.1153,7.27897,W,144.7636261,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:15:00.000+0000,7.09147,7.0185,25.22965,74.2107,7.85261,NE,148.6914146,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:20:00.000+0000,7.69996,7.87638,25.98323,71.2048,7.73336,S,170.6598897,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:25:00.000+0000,7.69379,7.60612,25.07381,77.239,7.22962,SE,141.8176825,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:30:00.000+0000,7.11337,7.42814,26.07102,77.412,7.08133,W,133.2388466,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:35:00.000+0000,7.90527,7.91427,26.05008,79.1836,7.15774,E,146.2033562,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:40:00.000+0000,7.40761,7.78722,26.2718,79.4455,7.33111,E,141.0455111,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:45:00.000+0000,7.37474,7.15099,25.54685,73.4271,7.52095,SE,151.5623373,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:50:00.000+0000,7.86777,7.24971,26.48188,77.1115,7.75584,SE,164.5890944,TRUE
2019-06-30,WindTurbine-6,2019-06-30T18:55:00.000+0000,7.6353,7.93734,25.6424,71.2386,7.98979,SW,172.462891,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:00:00.000+0000,7.68442,7.33578,27.60157,78.4102,7.37361,N,156.6546816,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:05:00.000+0000,7.31035,7.97455,25.7301,72.9976,7.401,SW,149.7794956,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:10:00.000+0000,7.88764,7.3296,27.13137,74.0257,7.31072,S,165.9920657,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:15:00.000+0000,7.17888,7.44556,27.05102,71.2256,7.55038,SW,161.6828402,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:20:00.000+0000,7.30196,7.89736,27.20417,70.558,7.54743,NE,166.8855208,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:25:00.000+0000,7.57483,7.59563,27.53454,74.298,7.20097,NE,158.7652645,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:30:00.000+0000,7.0608,7.42258,27.3852,77.1741,7.38741,SE,145.3721969,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:35:00.000+0000,7.83198,7.48108,25.90866,79.1589,7.50423,NE,151.0823754,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:40:00.000+0000,7.68156,7.46145,26.14703,73.6925,7.15749,N,153.2145991,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:45:00.000+0000,7.90629,7.27864,27.03657,72.9707,7.17839,N,165.1557765,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:50:00.000+0000,7.63991,7.50926,27.50347,73.5806,7.47168,NE,167.5797617,TRUE
2019-06-30,WindTurbine-6,2019-06-30T19:55:00.000+0000,7.84112,7.8494,27.72267,75.4618,7.09003,W,160.4076089,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:00:00.000+0000,7.93691,7.79124,27.5638,75.1146,7.81153,SE,178.6870952,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:05:00.000+0000,7.57599,7.52803,27.13483,77.9853,7.61841,E,157.7280699,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:10:00.000+0000,7.60336,7.98535,27.42038,74.5993,7.73247,NE,169.7279677,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:15:00.000+0000,7.74455,7.67601,27.66119,72.212,7.87918,NE,183.5817871,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:20:00.000+0000,7.12848,7.22939,26.50962,70.2939,7.69838,W,162.5447849,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:25:00.000+0000,7.81647,7.89261,26.24144,75.3259,7.44214,S,159.1632256,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:30:00.000+0000,7.6082,7.41039,26.38632,72.3359,7.29091,SE,158.9203418,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:35:00.000+0000,7.04945,7.8967,27.16955,79.9529,7.77337,W,146.2526338,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:40:00.000+0000,7.72111,7.20784,25.66282,75.3291,7.2603,NW,149.9915531,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:45:00.000+0000,7.26918,7.05596,26.4055,71.9511,7.21711,NW,151.2156018,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:50:00.000+0000,7.24565,7.94551,25.80949,76.7814,7.20647,E,137.8523671,TRUE
2019-06-30,WindTurbine-6,2019-06-30T20:55:00.000+0000,7.62165,7.84273,25.09249,79.363,7.73295,SE,146.3560851,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:00:00.000+0000,7.49108,7.21199,26.55855,71.1614,7.19304,NW,157.9456554,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:05:00.000+0000,7.90991,7.49384,26.04536,74.407,7.16677,SE,155.848446,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:10:00.000+0000,7.60769,7.06652,26.50375,78.3618,7.58723,W,153.3309678,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:15:00.000+0000,7.69647,7.25638,25.25575,70.4041,7.83756,SW,169.9517634,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:20:00.000+0000,7.52857,7.21766,25.44603,71.202,7.48539,E,158.1778487,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:25:00.000+0000,7.31145,7.23447,27.46247,76.056,7.34674,E,152.3334214,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:30:00.000+0000,7.77854,7.82772,25.33527,76.9278,7.20683,SE,145.0024995,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:35:00.000+0000,7.22875,7.93202,25.03372,70.614,7.76013,NE,156.1916009,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:40:00.000+0000,7.87874,7.81929,27.7625,71.7809,7.82711,NW,187.3263087,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:45:00.000+0000,7.848,7.57098,25.65522,70.0393,7.8887,E,178.1103996,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:50:00.000+0000,7.45963,7.52639,25.56477,77.3623,7.44452,S,144.1310006,TRUE
2019-06-30,WindTurbine-6,2019-06-30T21:55:00.000+0000,7.46581,7.87402,25.42808,76.8692,7.88434,S,152.9305964,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:00:00.000+0000,7.91685,7.60412,27.50612,72.8596,7.15263,S,167.9003587,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:05:00.000+0000,7.18596,7.12654,25.99614,78.7664,7.65918,NE,142.6677588,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:10:00.000+0000,7.27616,7.87837,27.45183,74.2061,7.91961,N,167.428207,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:15:00.000+0000,7.33764,7.95307,26.68711,72.6559,7.44819,NW,157.6626069,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:20:00.000+0000,7.63986,7.15255,27.32974,75.6698,7.96545,S,172.6233446,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:25:00.000+0000,7.32427,7.99307,25.97304,72.5645,7.38276,NE,152.010144,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:30:00.000+0000,7.93498,7.11004,26.49108,75.7761,7.6745,SE,167.2069167,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:35:00.000+0000,7.96028,7.48511,25.90119,79.9657,7.338,NE,148.5979859,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:40:00.000+0000,7.73469,7.47897,27.99347,71.0433,7.95796,NE,190.4886792,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:45:00.000+0000,7.36405,7.78661,25.72976,78.8045,7.08987,N,133.8845968,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:50:00.000+0000,7.45766,7.19371,25.56592,71.7482,7.10752,NE,148.3412665,TRUE
2019-06-30,WindTurbine-6,2019-06-30T22:55:00.000+0000,7.95125,7.98727,25.60177,71.7671,7.63777,N,170.1521636,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:00:00.000+0000,7.46102,7.78538,25.37586,75.8557,7.26404,W,142.3966844,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:05:00.000+0000,7.00856,7.27614,25.48587,74.6205,7.37379,E,138.6282582,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:10:00.000+0000,7.50947,7.34132,27.16464,71.5393,7.3112,SE,163.737485,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:15:00.000+0000,7.73137,7.11943,26.6801,70.8128,7.26086,SE,166.1158618,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:20:00.000+0000,7.63464,7.00268,26.37208,78.8713,7.13995,E,143.1528557,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:25:00.000+0000,7.97141,7.15294,26.35544,70.0419,7.52652,S,177.3097497,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:30:00.000+0000,7.21226,7.51645,25.8712,74.4416,7.25551,SE,142.833833,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:35:00.000+0000,7.78521,7.90651,27.2156,70.2178,7.83428,N,185.6654151,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:40:00.000+0000,7.02875,7.2396,27.18093,71.4573,7.88365,NE,165.5442263,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:45:00.000+0000,7.9091,7.37912,27.30411,74.8016,7.24088,E,164.1823438,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:50:00.000+0000,7.36896,7.31393,27.33744,72.5287,7.01823,NW,153.0991016,TRUE
2019-06-30,WindTurbine-6,2019-06-30T23:55:00.000+0000,7.36741,7.27968,26.17161,78.6499,7.67684,S,147.8156749,TRUE
2019-07-01,WindTurbine-6,2019-07-01T00:00:00.000+0000,7.76766,7.26462,25.06674,78.4461,7.36579,SE,143.5909063,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:05:00.000+0000,7.78929,7.4556,25.1256,77.4641,7.93038,NW,157.3615882,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:10:00.000+0000,7.31884,7.49945,27.73846,77.1481,7.64289,S,157.960271,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:15:00.000+0000,7.68399,7.15713,25.10419,78.8268,7.84326,SE,150.7462844,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:20:00.000+0000,7.30166,7.58676,27.77514,79.8046,7.4417,N,148.5295936,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:25:00.000+0000,7.14457,7.54395,26.469,79.6721,7.46794,SE,139.2191834,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:30:00.000+0000,7.13204,7.19409,26.94134,75.9851,7.36278,S,146.2302574,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:35:00.000+0000,7.01373,7.1625,25.98861,71.0777,7.83209,SE,157.7492472,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:40:00.000+0000,7.96884,7.7676,27.60815,72.6438,7.13938,S,169.8185992,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:45:00.000+0000,7.27713,7.22002,25.12774,73.7197,7.28943,S,142.0085427,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:50:00.000+0000,7.57294,7.06738,27.35179,78.2747,7.88687,NW,163.917166,FALSE
2019-07-01,WindTurbine-6,2019-07-01T00:55:00.000+0000,7.21715,7.53657,25.02949,76.0117,7.04408,NW,131.4778105,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:00:00.000+0000,7.55664,7.71939,26.61915,75.978,7.16685,NW,149.0233325,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:05:00.000+0000,7.03524,7.25393,26.40201,75.5484,7.67941,W,148.2891547,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:10:00.000+0000,7.47833,7.09446,26.95372,74.6947,7.61807,S,161.4616576,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:15:00.000+0000,7.75398,7.2098,26.38766,75.6848,7.52192,N,159.7116129,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:20:00.000+0000,7.8663,7.16081,27.73174,70.3086,7.82421,E,190.664821,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:25:00.000+0000,7.50898,7.61044,26.83341,79.3308,7.25351,SW,144.6951889,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:30:00.000+0000,7.91596,7.02312,25.95438,77.6419,7.8481,NW,163.1073457,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:35:00.000+0000,7.68887,7.6254,27.94824,70.9607,7.53233,SW,179.1510372,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:40:00.000+0000,7.07652,7.9615,27.58967,73.5392,7.97098,SW,166.2072484,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:45:00.000+0000,7.90669,7.62191,25.65039,72.0391,7.81241,N,172.7413582,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:50:00.000+0000,7.88241,7.26951,26.18589,74.5228,7.48426,N,162.8084566,FALSE
2019-07-01,WindTurbine-6,2019-07-01T01:55:00.000+0000,7.56627,7.99998,27.57009,72.1541,7.93951,N,180.2783613,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:00:00.000+0000,7.67821,7.75651,25.40502,71.5994,7.56716,SE,161.9175627,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:05:00.000+0000,7.90078,7.10137,26.57109,75.2764,7.06475,SW,154.7419955,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:10:00.000+0000,7.01281,7.2661,27.96261,73.5418,7.21954,E,151.1944838,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:15:00.000+0000,7.74757,7.15318,27.38255,71.891,7.80875,NE,180.9827944,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:20:00.000+0000,7.43049,7.29237,25.217,71.84,7.00751,E,143.5486696,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:25:00.000+0000,7.72743,7.86238,25.44133,73.9321,7.12781,W,148.8637175,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:30:00.000+0000,7.70391,7.20879,27.28367,73.324,7.89769,S,177.8110799,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:35:00.000+0000,7.79773,7.96173,27.36361,76.3874,7.39318,NW,162.1967076,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:40:00.000+0000,7.27487,7.46233,27.68468,75.8701,7.64225,NW,159.3331808,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:45:00.000+0000,7.94769,7.45927,27.07968,78.1971,7.10264,E,153.533977,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:50:00.000+0000,7.20114,7.44466,27.6738,73.1598,7.30559,NW,156.2945142,FALSE
2019-07-01,WindTurbine-6,2019-07-01T02:55:00.000+0000,7.85224,7.58674,26.78291,71.6309,7.58096,NE,174.8098988,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:00:00.000+0000,7.03111,7.56409,26.38296,78.0038,7.72593,NE,144.3023212,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:05:00.000+0000,7.61215,7.4934,27.76513,72.8153,7.09241,E,161.6847785,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:10:00.000+0000,7.93282,7.96503,26.32908,71.1261,7.2111,NW,166.3131936,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:15:00.000+0000,7.93835,7.00054,25.07445,73.6954,7.22134,S,153.189842,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:20:00.000+0000,7.30558,7.04024,25.66247,74.4533,7.28455,NE,144.0664416,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:25:00.000+0000,7.93339,7.23709,26.23537,70.783,7.30416,NW,168.6856766,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:30:00.000+0000,7.35684,7.69151,26.81735,73.7162,7.32704,NE,154.0152378,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:35:00.000+0000,7.24541,7.66919,25.41393,70.817,7.97704,SE,162.9033207,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:40:00.000+0000,7.34894,7.32764,26.75691,73.2012,7.109,E,149.9829426,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:45:00.000+0000,7.52895,7.97001,25.25153,78.9098,7.61137,SE,144.0273264,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:50:00.000+0000,7.96188,7.1912,27.70704,78.9777,7.46143,SW,163.6870204,FALSE
2019-07-01,WindTurbine-6,2019-07-01T03:55:00.000+0000,7.27073,7.52554,27.66486,78.3782,7.47578,SW,150.6810431,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:00:00.000+0000,7.20043,7.57305,25.57724,71.4526,7.83728,SE,158.6537475,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:05:00.000+0000,7.01594,7.09072,27.78014,76.8988,7.00113,SE,139.3669425,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:10:00.000+0000,7.95983,7.78547,27.71536,78.1995,7.56929,SE,167.7128665,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:15:00.000+0000,7.0311,7.93125,27.37096,70.4713,7.08978,SW,152.0633933,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:20:00.000+0000,7.53827,7.11151,27.83382,74.5969,7.71791,SE,170.4960531,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:25:00.000+0000,7.16008,7.03373,27.8178,75.4823,7.09048,SE,146.9474532,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:30:00.000+0000,7.7961,7.79633,27.93484,77.0689,7.37033,NW,163.5770077,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:35:00.000+0000,7.05555,7.5283,25.92397,79.896,7.26052,E,130.5467217,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:40:00.000+0000,7.53552,7.72211,25.73757,72.909,7.70063,W,160.8854538,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:45:00.000+0000,7.39416,7.68176,25.54652,74.6676,7.87772,NE,156.5236033,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:50:00.000+0000,7.43214,7.25319,25.84007,77.4057,7.02957,S,136.9790917,FALSE
2019-07-01,WindTurbine-6,2019-07-01T04:55:00.000+0000,7.08344,7.18343,27.7895,74.7746,7.49339,NE,154.931629,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:00:00.000+0000,7.8493,7.18419,26.98756,75.5752,7.29092,SE,160.5049659,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:05:00.000+0000,7.46316,7.44438,26.38119,79.0077,7.09436,E,138.8519025,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:10:00.000+0000,7.5468,7.1952,27.81099,71.3882,7.56876,NW,174.7706451,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:15:00.000+0000,7.91593,7.68382,25.84172,71.0579,7.54063,W,170.4941655,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:20:00.000+0000,7.65522,7.75723,26.06491,74.6297,7.62102,NW,160.0317699,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:25:00.000+0000,7.90685,7.83591,26.63667,70.276,7.76628,NW,182.801745,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:30:00.000+0000,7.77021,7.06276,25.11404,77.1167,7.68722,E,152.7781013,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:35:00.000+0000,7.69987,7.58348,25.21719,74.0394,7.57762,N,156.0777201,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:40:00.000+0000,7.61116,7.85815,27.3692,70.4192,7.43428,NW,172.7235991,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:45:00.000+0000,7.87508,7.38184,26.30754,74.3767,7.06278,E,154.5129498,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:50:00.000+0000,7.92384,7.11573,27.11228,75.0781,7.53792,NE,169.4068184,FALSE
2019-07-01,WindTurbine-6,2019-07-01T05:55:00.000+0000,7.22524,7.41167,27.52228,76.2744,7.85037,N,160.7455317,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:00:00.000+0000,7.61225,7.46975,25.23305,77.9181,7.41914,NW,143.6444664,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:05:00.000+0000,7.56228,7.418,26.31331,74.763,7.82411,SE,163.5563313,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:10:00.000+0000,7.121,7.90912,26.63309,74.9261,7.77023,S,154.4735709,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:15:00.000+0000,7.30057,7.44859,25.67253,74.564,7.89772,NE,155.915349,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:20:00.000+0000,7.0103,7.03784,27.59051,78.9783,7.88858,N,151.7323841,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:25:00.000+0000,7.34998,7.97484,26.17776,77.1334,7.11925,SE,139.4765848,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:30:00.000+0000,7.4932,7.06222,25.40503,72.0687,7.47197,E,155.012373,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:35:00.000+0000,7.70149,7.16278,26.83525,71.6414,7.65945,NW,173.5420885,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:40:00.000+0000,7.35855,7.15919,27.21589,78.1438,7.03413,N,141.5864025,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:45:00.000+0000,7.06376,7.70118,26.65467,73.1856,7.05822,NE,142.6164742,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:50:00.000+0000,7.03075,7.51071,25.23202,75.1593,7.25758,E,134.5406984,FALSE
2019-07-01,WindTurbine-6,2019-07-01T06:55:00.000+0000,7.99118,7.73979,27.0511,78.6251,7.27657,SE,157.1275145,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:00:00.000+0000,7.05914,7.15395,27.04289,72.6609,7.31597,E,150.9617552,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:05:00.000+0000,7.54349,7.63545,27.10493,70.2705,7.00336,NW,160.0460329,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:10:00.000+0000,7.03076,7.63148,25.18374,74.4688,7.78253,E,145.3315298,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:15:00.000+0000,7.03367,7.80427,26.56575,74.6729,7.3647,SW,144.7394805,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:20:00.000+0000,7.41293,7.73245,26.02184,74.6297,7.73254,SE,156.9745612,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:25:00.000+0000,7.171,7.66443,26.26625,75.2502,7.87883,E,154.8897805,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:30:00.000+0000,7.8638,7.56169,25.7439,76.3317,7.90744,SW,164.7132994,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:35:00.000+0000,7.24131,7.14497,25.14943,71.7008,7.95444,W,158.6798541,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:40:00.000+0000,7.00634,7.07029,25.38993,72.0221,7.01544,E,136.0920461,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:45:00.000+0000,7.27116,7.14051,26.73845,77.5696,7.29926,NE,143.6872086,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:50:00.000+0000,7.76336,7.60522,25.70944,78.7771,7.36864,NE,146.629242,FALSE
2019-07-01,WindTurbine-6,2019-07-01T07:55:00.000+0000,7.3632,7.6208,26.97437,73.0483,7.18344,SW,153.4020486,FALSE
2019-07-01,WindTurbine-6,2019-07-01T08:00:00.000+0000,7.33062,7.9189,25.21518,77.8828,7.8898,SE,147.0679757,FALSE
